Nickname: giacomo, Score: 40, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 70, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: m, Score: 30, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
Nickname: martix, Score: 70, Level: 1
